"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-AT1G75190",494.270877624339,-2.58758634063896,0.128131440698019,-20.1947806607232,1.08808873894936e-90,1.13019091132582e-88
"gene-AT1G08980",3035.26162226583,-1.44466040951626,0.0715408013269837,-20.1935173036896,1.11627515052865e-90,1.15426855139194e-88
"gene-AT3G44260",599.756646080308,-2.73818973111519,0.135877580891648,-20.1518875530959,2.59046035542375e-90,2.66667077391591e-88
"gene-AT5G49520",822.601383307296,-2.18354641531285,0.108438067927035,-20.1363456307807,3.54550880942146e-90,3.63359500606442e-88
"gene-AT4G18422",1069.9265022569,-9.30749028997141,0.464262749213781,-20.0478937966344,2.1057300049556e-89,2.14849682231288e-87
"gene-AT1G73066",311.572784023976,-3.74731619039964,0.186931765208347,-20.046438796654,2.16821240452639e-89,2.20250263594599e-87
"gene-AT4G25490",7828.37002823225,-9.37111293085844,0.467770895917664,-20.0335527768874,2.80885993850912e-89,2.84076760184569e-87
"gene-AT1G58520",3257.78364068723,1.76403618271102,0.0881431830460801,20.0133024670644,4.21759747044246e-89,4.24688122580492e-87
"gene-AT5G47370",4925.79648185759,-1.4550398855902,0.0728681620475218,-19.9681156310938,1.04315175413606e-88,1.04582766515754e-86
"gene-AT1G21130",6713.2782622646,-1.15040661170519,0.0576760876442886,-19.9459890344888,1.62406379160831e-88,1.62118125414268e-86
"gene-AT1G60590",2669.14618005961,1.74352591845624,0.087606117561406,19.9018740584428,3.91994819415703e-88,3.89612437108047e-86
"gene-AT1G73480",9380.2550548992,-1.70981290830331,0.0860642844126011,-19.8666952263995,7.90380815081958e-88,7.82205631543986e-86
"gene-AT4G19200",6079.60741112216,-1.10391193115449,0.0557354902044235,-19.8062657582381,2.62872425140781e-87,2.59041677406892e-85
"gene-AT1G63880",3894.54483901836,-1.30190698151321,0.0660539070175091,-19.7097649525577,1.77790800754428e-86,1.74454386153036e-84
"gene-AT1G01140",6047.88089599104,-1.31229433455966,0.0665893092625321,-19.7072825817409,1.86728699858221e-86,1.82448181780963e-84
"gene-AT1G32920",1705.2658127932,-1.74281032861627,0.0884669873019484,-19.7001207090714,2.15106615781591e-86,2.09288753304122e-84
"gene-AT1G32640",2210.06306270586,-1.61432564639248,0.0825177014319151,-19.5633860175378,3.17291135152997e-85,3.07412448970293e-83
"gene-AT1G10640",1902.38079046105,1.43458763624272,0.073448806304865,19.5318032847008,5.89216421691219e-85,5.68482906601583e-83
"gene-AT4G20830",4296.82992793215,-1.27678216997382,0.0654057601015116,-19.520943843359,7.28794884068554e-85,7.00220051322366e-83
"gene-AT1G75860",1466.43329456024,-1.58492688138677,0.0812080676248818,-19.5168648601257,7.89356063019571e-85,7.55259811500758e-83
"gene-AT1G07050",259.97857448965,-4.52702874529127,0.232043877341472,-19.5093651991919,9.14101482235394e-85,8.71002730531651e-83
"gene-AT5G24150",3839.61027133438,1.71658672505255,0.0880685276066457,19.4914888633044,1.29653387887325e-84,1.2303199470345e-82
"gene-AT1G69040",1808.99248216175,-1.67922001794226,0.0863966235120191,-19.4361764347036,3.81565869634763e-84,3.60595384750328e-82
"gene-AT1G14200",523.162235541571,3.265074364765,0.168267398609943,19.4040817873086,7.12806282789292e-84,6.70881635707685e-82
"gene-AT3G26570",18126.9364714155,0.86703838611109,0.04476357737673,19.3692827276538,1.40196986658146e-83,1.31414728266268e-81
"gene-AT1G49780",947.233523638575,2.03510240868721,0.105322702693771,19.3225425918316,3.47124098049914e-83,3.24062128620768e-81
"gene-AT4G30650",1353.88801479281,-1.89682614298489,0.098508227821421,-19.2555097674026,1.26919357952723e-82,1.180094143158e-80
"gene-AT4G02350",2700.83707778536,-1.24313464670446,0.0645698706652945,-19.2525497402402,1.34383449394355e-82,1.24447709220258e-80
"gene-AT1G65060",1242.3469149866,1.6664739312101,0.0867551830600624,19.2089264575278,3.11644000182366e-82,2.87447960008207e-80
"gene-AT3G54600",4153.54320297757,1.45214894922213,0.0757409216405856,19.1725809214869,6.27186222632335e-82,5.7618673735773e-80
"gene-AT2G15090",6493.96367764742,-1.27117902650866,0.0664297439514374,-19.1356905942305,1.27380205641954e-81,1.16557942932453e-79
"gene-AT2G38470",2945.68263718363,-1.70910781352087,0.0894350524321004,-19.1100442951988,2.08292018927238e-81,1.89842121124237e-79
"gene-AT2G35710",616.820046648351,-2.4674137296329,0.12953893376873,-19.0476612540137,6.87038215882685e-81,6.23717095277119e-79
"gene-AT1G06000",1696.63235741965,1.54989587839483,0.0814201246016195,19.035783671154,8.61935055597791e-81,7.79425899883508e-79
"gene-AT3G55500",538.914118926645,-2.8098584904458,0.148242037519959,-18.9545323138687,4.05139437362328e-80,3.64926183052262e-78
"gene-AT4G30270",4782.04691787714,-1.64219554805187,0.0866903742709334,-18.9432282633769,5.02212669667165e-80,4.50603966920434e-78
"gene-AT1G04463",311.148109675035,-6.30796826063499,0.333076278172974,-18.9385095066996,5.49302223006841e-80,4.90944184508323e-78
"gene-AT2G28840",4453.3082210503,-1.19139086772344,0.0632868631702683,-18.8252475797086,4.69011326996816e-79,4.17564949390717e-77
"gene-AT3G53260",18879.2525975432,-1.24680708211665,0.0662446500566831,-18.8212494299509,5.0577722648108e-79,4.4856604097797e-77
"gene-AT1G51940",1430.94687077572,-1.91655030533046,0.101836920094483,-18.8197983948484,5.19819802862704e-79,4.59253825065559e-77
"gene-AT1G75800",4787.64838384584,-1.03441280584392,0.0550308622728028,-18.7969579817967,7.99735420990407e-79,7.03858743229687e-77
"gene-AT2G21500",1018.59586149071,-1.73056195440809,0.0921777733695564,-18.7741783202982,1.22833598035326e-78,1.07696575555003e-76
"gene-AT2G27500",3369.99348937523,-1.35728172176517,0.0723119898259368,-18.7698018687123,1.33381989921044e-78,1.16502094908688e-76
"gene-AT3G62690",695.639152418265,-2.18821245306836,0.116907527018285,-18.7174642119162,3.56734414110438e-78,3.10412786980098e-76
"gene-AT1G67970",389.383244517566,-3.14590752036324,0.168133906716004,-18.710726359776,4.04819945015655e-78,3.50930192184812e-76
"gene-AT4G27440",23699.804819142,-1.0743358346701,0.0575409694188307,-18.6707983115507,8.556421461622e-78,7.38960758365324e-76
"gene-AT4G32280",639.769468177438,-2.60830562129445,0.140036924662056,-18.6258419169726,1.98348475109255e-77,1.70661100281504e-75
"gene-AT1G64380",390.513067550405,-3.35131909476761,0.179985406597635,-18.6199490176425,2.21424780694289e-77,1.8980795606058e-75
"gene-AT4G39330",10243.3001299429,1.15091078745318,0.0618274303896679,18.6148895433556,2.43361382573846e-77,2.07839634102605e-75
"gene-AT5G19120",7116.43950203179,1.44195791338942,0.0776938661010976,18.5594820511712,6.83605367188068e-77,5.81669969077109e-75
"gene-AT3G55430",4119.95775229107,-1.20049438636806,0.06469568770853,-18.5560186295041,7.29120984785374e-77,6.18117676035513e-75
"gene-AT2G31790",4623.58165493168,1.19884376185958,0.0646418684663374,18.5459330044565,8.79609818202288e-77,7.42964205052255e-75
"gene-AT3G28910",1662.54636666847,-1.66489170196743,0.0898179661841471,-18.5362881470065,1.05239310100399e-76,8.85661770658796e-75
"gene-AT1G68490",3378.09462055577,-1.47641221958261,0.0798378010040493,-18.4926463531696,2.3665066829596e-76,1.98433736735875e-74
"gene-AT4G01130",630.755995025435,-2.53212934897651,0.137019509038332,-18.4800643846136,2.98824517955946e-76,2.49659223171962e-74
"gene-AT3G09450",377.010396229963,-2.97949616362989,0.161320064616672,-18.4694704326443,3.63633837161804e-76,3.02708759968016e-74
"gene-AT4G29440",1561.039008813,-1.387972824627,0.0752334643351468,-18.448875602005,5.32413372349609e-76,4.41615825647829e-74
"gene-AT3G05120",1559.16048587728,-1.62301132321603,0.0880442694103493,-18.4340370371141,7.00549422656713e-76,5.78995309571367e-74
"gene-AT4G39090",15883.0746980102,-1.17895591710337,0.0639921592986415,-18.4234432784393,8.52067761538917e-76,7.01708232618781e-74
"gene-AT4G32800",400.931846809723,-2.75688412159709,0.149883274069476,-18.3935408317754,1.4799150151535e-75,1.21442563467703e-73
"gene-AT1G79700",2356.78351722034,-1.5566582499181,0.0847799800521667,-18.3611537648423,2.68834319836412e-75,2.19824488691767e-73
"gene-AT1G73600",11942.1140585984,0.974742362529875,0.0531712411312927,18.3321348494198,4.58549129323164e-75,3.73628423076425e-73
"gene-AT1G10470",4404.92012093134,-1.51420052162299,0.0829410863557191,-18.2563381811622,1.84240750532197e-74,1.49591812201477e-72
"gene-AT4G35985",549.533146292451,-2.4899998498652,0.13651272017593,-18.2400573855406,2.48197652465033e-74,2.00813672568112e-72
"gene-AT4G05150",5519.52341490885,-1.0934807156015,0.059958881862874,-18.237176572143,2.61628218393577e-74,2.10940038039772e-72
"gene-AT2G30600",4156.86749001646,-1.77090210377633,0.0971472931123825,-18.2290421795665,3.03591558482229e-74,2.43920478991e-72
"gene-AT4G35770",5983.02232450592,-1.63288518867734,0.0895778143699713,-18.2286786093401,3.05616344074523e-74,2.44694697153279e-72
"gene-AT3G58990",2462.3717691172,1.74202142892049,0.0956066945369263,18.2207055411551,3.53566696394536e-74,2.8210707446926e-72
"gene-AT3G15540",721.510287456015,-2.16080694021128,0.118651003504085,-18.2114510319914,4.18701405194142e-74,3.32925369047301e-72
"gene-AT2G45820",8464.90556669628,-0.928791934341285,0.0510739546783143,-18.185236294922,6.75636192311547e-74,5.3537783362584e-72
"gene-AT5G07440",7789.29070109958,-0.98311032794947,0.0541479079881737,-18.156016815353,1.15077334651559e-73,9.08756253332296e-72
"gene-AT5G37770",2712.77766987418,-1.6868352328965,0.0931608892627965,-18.106688828808,2.82221378377906e-73,2.22107261570517e-71
"gene-AT4G32060",10893.0367324556,-0.884044784735074,0.0488632667724313,-18.0922161600921,3.6702647440586e-73,2.87866104534855e-71
"gene-AT1G19380",455.894268964216,-2.89949966274944,0.160341582404595,-18.0832671055536,4.31727217505938e-73,3.3746433588032e-71
"gene-AT1G72510",2403.66665625248,1.19212864782853,0.0660391912613366,18.0518359637526,7.6311357215727e-73,5.94480941228868e-71
"gene-AT2G44940",802.1386838916,-2.01009324891413,0.111385978482596,-18.0461964449881,8.45142457173553e-73,6.56166327271547e-71
"gene-AT3G60200",657.760093038962,-1.9704778318859,0.109291728165758,-18.0295239626677,1.14271217368704e-72,8.84221476947965e-71
"gene-AT5G54470",2742.01468742219,-5.95480546546758,0.330686229265763,-18.0074189321076,1.70390513262491e-72,1.31405847669558e-70
"gene-AT3G06750",3571.71736313096,-1.05479400221258,0.0586164728942944,-17.9948391660264,2.13842019564517e-72,1.64366104304606e-70
"gene-AT5G65300",225.737551675459,-4.24745985085688,0.236042455687586,-17.9944740808772,2.15255837608695e-72,1.64903134864415e-70
"gene-AT1G27770",3751.44063336086,-1.14847025252326,0.0639473573135124,-17.9596202372008,4.03559297615804e-72,3.08134895487511e-70
"gene-AT1G75180",3732.18877403108,-1.32001561424148,0.0737292949892396,-17.9035431497633,1.10652796942796e-71,8.42093348087105e-70
"gene-AT4G35480",290.308274926511,-3.09022203832296,0.173333281675673,-17.8282093804993,4.26875227129194e-71,3.2379328494645e-69
"gene-AT4G20820",1345.15769392551,1.55070065422144,0.0872448827988108,17.7741158504093,1.12151908442493e-70,8.47905198942767e-69
"gene-AT3G23030",5184.69520612134,-1.00401437276492,0.0565724312291499,-17.7474142608102,1.8047440303182e-70,1.35998668611462e-68
"gene-AT1G20630",2017.96547430657,-1.65871931213359,0.093468354667553,-17.7463197895512,1.84025379073232e-70,1.3822284091367e-68
"gene-AT4G27652",1068.28382720299,-4.42919162213309,0.249767630417314,-17.7332491593596,2.32217870541904e-70,1.73854281715122e-68
"gene-AT4G38580",913.351311941639,-1.92793787681063,0.108906857836955,-17.7026306249416,4.001704781973e-70,2.98625600542121e-68
"gene-AT3G03780",23022.3753249686,1.02141395878599,0.05817712142448,17.5569697120868,5.26098395381956e-69,3.91332351584275e-67
"gene-AT1G76600",818.493679810014,-2.04314278084612,0.116500924306769,-17.5375671309366,7.40295345611624e-69,5.48889722651397e-67
"gene-AT1G30530",2544.79899605154,1.11421731972057,0.0635590420887618,17.5304297091914,8.39327704597598e-69,6.20322357061411e-67
"gene-AT2G16500",9246.63135719182,-0.972973067906059,0.0555224681234964,-17.5239520286079,9.40586836652387e-69,6.92939037264134e-67
"gene-AT3G16510",501.166947599971,-2.54569063992722,0.145672233215324,-17.4754693035037,2.20325330110902e-68,1.61798783026347e-66
"gene-AT4G19960",2347.67898347766,-1.42512292710508,0.0815925254976147,-17.4663416583023,2.58550888073462e-68,1.89267458034475e-66
"gene-AT4G23750",929.672840291571,-1.86821288489816,0.10701973512367,-17.4567137803068,3.06052853221453e-68,2.23331415899794e-66
"gene-AT2G34620",6686.42922518546,0.893482058315226,0.0512479751491272,17.4344850838549,4.51608962274575e-68,3.28506342621118e-66
"gene-AT1G76590",520.24835293051,-2.16483550848998,0.124751017228018,-17.3532493489261,1.86396322014033e-67,1.35160779538415e-65
"gene-AT4G38840",1325.90510676787,1.4423315026675,0.0831218285750509,17.3520184456146,1.904338815906e-67,1.37655638733468e-65
"gene-AT5G08640",1954.806931035,1.31311770661168,0.076085726070626,17.2583975264005,9.67590529636706e-67,6.972396882154e-65
"gene-AT5G13930",14141.7699818303,0.920139086490877,0.0534400513239069,17.2181549922884,1.94076973827263e-66,1.39414982538407e-64
"gene-AT4G29740",577.503504493666,-2.21597677373968,0.128813277396072,-17.203015236745,2.52066449003676e-66,1.80509324458875e-64
"gene-AT2G35290",226.121705860403,-4.27358400689844,0.248453420719058,-17.2007452927398,2.62138011396244e-66,1.87140569807616e-64
"gene-AT4G30530",5206.99196148939,0.906167233989028,0.0527312062540788,17.1846483014778,3.46039127889808e-66,2.46275192901577e-64
"gene-AT5G10860",7653.9620950992,-0.91242064079758,0.0532989932516288,-17.1189094790209,1.072659922803e-65,7.61060466458906e-64
"gene-AT5G43260",1738.04510114289,-1.21832446957352,0.0713558446118862,-17.0739268268794,2.32053350284287e-65,1.64138595221024e-63
"gene-AT5G66070",654.963917018612,-2.09773428234244,0.122873668358034,-17.0722849767127,2.38672973260235e-65,1.68304589920727e-63
"gene-AT3G19030",4379.87618147765,-1.33641699910419,0.0783275552366586,-17.0619010776775,2.85123261119545e-65,2.00446868236451e-63
"gene-AT4G36500",1251.5139127654,-1.41221640301289,0.0828119271497548,-17.0532971713009,3.30360526253639e-65,2.31543567625613e-63
"gene-AT1G78070",4815.19705938508,-1.5811017539052,0.0927748343062669,-17.0423559980252,3.98355665023193e-65,2.78354038780903e-63
"gene-AT2G02450",995.614697911743,-1.58405681147084,0.092992732908712,-17.0342000059925,4.57961326480754e-65,3.19037166988511e-63
"gene-AT1G22250",515.400651329197,-2.19570592642077,0.128938669712879,-17.0290722814977,4.99904613921134e-65,3.4720784615685e-63
"gene-AT2G03750",1891.42808081382,1.39962223583497,0.0823110067677338,17.0040713969692,7.6609477340312e-65,5.30491873270347e-63
"gene-AT2G36630",1289.37750135151,1.43225857350464,0.0842947967243814,16.9910674105746,9.56328900080177e-65,6.60239164878707e-63
"gene-AT2G27820",1544.50963318047,1.23698747527892,0.072837723565055,16.9827860445707,1.10131592729027e-64,7.58066984101086e-63
"gene-AT1G09575",635.868960421182,-2.09297198741753,0.123446358377995,-16.9545057052943,1.78254134498688e-64,1.22332204982299e-62
"gene-AT5G24490",17060.4179908525,-1.02367060400526,0.0604770112265477,-16.9266070403277,2.86421566796152e-64,1.95982044770103e-62
"gene-AT4G14090",627.710801736646,2.23562844536991,0.13214489464827,16.9180084582191,3.314500835427e-64,2.26121522970743e-62
"gene-AT3G51240",4286.31039789521,1.05471921180463,0.0625156221066104,16.8712903473307,7.31801675501753e-64,4.97776248831708e-62
"gene-AT3G52060",6133.69465301364,0.91234799522203,0.0541232579922681,16.8568565357312,9.34276447145579e-64,6.33631782197938e-62
"gene-AT1G29670",7598.91634695481,-0.894432049807424,0.0531035768623767,-16.8431601533252,1.17775309803558e-63,7.96416677055793e-62
"gene-AT1G59910",2024.02889059402,-1.20884898309216,0.0718007386601239,-16.8361636057028,1.32556736223019e-63,8.93750228235847e-62
"gene-AT1G36730",6024.07920983101,0.910568038933448,0.054165735125057,16.8107759791525,2.03490088875813e-63,1.36801106687679e-61
"gene-AT3G49160",903.009255859724,-2.11087188692511,0.125683181304971,-16.795181861311,2.64691905798896e-63,1.77428216738859e-61
"gene-AT2G33510",1009.27566111078,-1.75049393618357,0.104472112966595,-16.7556095734686,5.1530027678117e-63,3.44414756008608e-61
"gene-AT3G28340",312.218005823748,-2.71807256623763,0.16297977249943,-16.6773613961642,1.91492225294811e-62,1.27619052689973e-60
"gene-AT2G27080",954.16898192165,-2.03820943869804,0.122417534180548,-16.6496527833339,3.04362961253301e-62,2.02256643329679e-60
"gene-AT1G76240",641.391101808976,-2.16460585759459,0.130286172393973,-16.6142409268808,5.4966174501674e-62,3.64214085584512e-60
"gene-AT1G20030",628.285458546804,-1.93209926495295,0.116627486097847,-16.5664143985061,1.21880125588168e-61,8.05281895684118e-60
"gene-AT5G53450",5274.39544050219,1.26843404864963,0.076626806517524,16.5533982987996,1.5131499852796e-61,9.96906443158923e-60
"gene-AT2G02680",508.489691446876,-2.53443033598009,0.153142075518996,-16.5495362877311,1.6134055139283e-61,1.0599292805035e-59
"gene-AT3G17790",958.066658140051,1.917786428168,0.115957054843186,16.5387645517689,1.92938791198383e-61,1.26391351881918e-59
"gene-AT3G02020",3534.52668624038,1.59987293287949,0.0967592896330247,16.534566747516,2.06860096973056e-61,1.35127109804581e-59
"gene-AT1G09570",9910.77521468042,-1.06791493989082,0.0646156734931841,-16.5271811335909,2.33825923744688e-61,1.52310507786123e-59
"gene-AT5G41590",188.267752176023,-4.19106040299696,0.253755880468249,-16.5161114503566,2.809372973181e-61,1.82482623629805e-59
"gene-AT3G26740",20765.0644247352,-1.28392832887603,0.0778095014114748,-16.500919625308,3.61347316806769e-61,2.34053589276609e-59
"gene-AT1G64780",3209.3016736849,1.25088692574756,0.0759004011011827,16.4806365658068,5.0549801202528e-61,3.26506405022155e-59
"gene-AT3G04910",6433.30338201807,-0.902298378742435,0.0547815342534781,-16.4708490011878,5.9430417271121e-61,3.82794969791838e-59
"gene-AT2G22430",8154.6295360483,-0.880757978117253,0.0534923304273857,-16.4651263289577,6.53261262740637e-61,4.1959753363611e-59
"gene-AT5G59730",2894.16106412869,-1.34018452028088,0.0814612060882679,-16.4518128890543,8.13950080115438e-61,5.21357636038386e-59
